calendar_yearmonth,Year_Name,Month_Name,SAID,number_of_Cases,number_of_escalation,number_of_parts_used,number_of_single_visit_missed,number_of_response_missed
201209,2012,9,107209128102,1,0,1,0,0
201206,2012,6,107268820332,1,0,0,0,0
201204,2012,4,107076240304,3,0,0,0,0
201112,2011,12,107206907981,1,0,1,0,0
201206,2012,6,107213682485,2,0,2,0,0
201201,2012,1,107214098239,1,0,0,0,0
201207,2012,7,107214772919,3,0,4,1,0
201203,2012,3,107214079207,1,0,1,0,0
201203,2012,3,107215327363,1,0,0,0,0
201202,2012,2,107232692951,1,0,0,0,0
201208,2012,8,107230768928,1,0,1,0,0
201201,2012,1,107247904338,1,0,0,0,0
201202,2012,2,107247904338,21,0,0,0,0
201203,2012,3,107215320444,2,0,1,0,0
201202,2012,2,107213472983,2,0,1,0,0
201112,2011,12,107247904338,2,0,1,0,0
201210,2012,10,107214079207,2,0,9,1,0
201204,2012,4,107246233103,1,0,1,0,0
201207,2012,7,107242063160,1,0,1,0,0
201111,2011,11,107231185732,6,0,0,0,0
201111,2011,11,107232285921,1,0,1,0,0
201207,2012,7,107231858881,4,0,1,0,0
201207,2012,7,107232086498,1,0,1,0,0
201207,2012,7,107232317897,1,0,0,0,0
201112,2011,12,107244436026,1,0,1,0,0
201111,2011,11,107216313104,2,0,0,0,0
201206,2012,6,107214105420,8,0,4,0,0
201207,2012,7,107075339710,2,1,1,0,0
201207,2012,7,107210565891,1,0,0,0,0
201207,2012,7,107243625073,2,0,0,0,0
201207,2012,7,106010149832,1,0,0,0,0
201209,2012,9,107216767319,1,0,0,0,0
201203,2012,3,107046239307,1,0,1,0,0
201205,2012,5,107232317897,1,0,2,1,0
201210,2012,10,107232317897,5,0,3,0,0
201210,2012,10,107232564609,1,0,0,0,0
201205,2012,5,107219322173,4,0,1,0,0
201112,2011,12,107214770033,1,0,0,0,0
201207,2012,7,107214770033,7,0,60,0,0
201207,2012,7,107215292200,1,0,1,0,0
201201,2012,1,107216340236,1,0,1,0,0
201112,2011,12,107232713759,2,0,1,0,0
201207,2012,7,107233278975,1,0,0,0,0
201209,2012,9,107244644109,1,0,1,0,0
201209,2012,9,107245852590,1,0,0,0,0
201205,2012,5,107245852590,5,0,0,0,0
201210,2012,10,107270037145,20,0,0,0,0
201203,2012,3,107150028426,2,0,1,0,0
201207,2012,7,106012118505,2,0,1,0,0
201112,2011,12,107168114436,1,0,0,0,0
201206,2012,6,107230045561,1,0,1,0,0
201206,2012,6,107213541052,1,0,0,0,0
201204,2012,4,107214047779,2,0,1,1,0
201205,2012,5,107215451471,1,0,2,0,0
201203,2012,3,107232078808,1,0,1,0,0
201209,2012,9,107231273650,1,0,1,0,0
201208,2012,8,107232078808,1,0,1,0,0
201207,2012,7,107232032150,2,0,2,0,0
201205,2012,5,107213541052,2,0,0,0,0
201210,2012,10,107241819703,10,0,1,0,2
201202,2012,2,107242520260,1,0,1,1,0
201207,2012,7,107242520260,1,0,2,1,1
201202,2012,2,107242683520,1,0,0,0,1
201207,2012,7,107242683520,1,0,1,0,0
201205,2012,5,107270409397,1,0,1,0,0
201111,2011,11,107221561812,1,0,0,0,0
201206,2012,6,107221224954,1,0,1,0,0
201201,2012,1,107220767894,4,0,1,0,0
201112,2011,12,107232078808,2,0,2,0,0
201206,2012,6,107234523550,4,0,0,0,0
201201,2012,1,107175784631,3,0,2,0,0
201207,2012,7,107178024234,2,0,2,0,0
201203,2012,3,107205260017,1,0,0,0,0
201206,2012,6,107230043786,1,0,0,0,0
201206,2012,6,107230204373,1,0,1,0,0
201206,2012,6,107213591660,3,0,1,0,0
201205,2012,5,107230458168,1,0,1,0,0
201201,2012,1,107244409058,1,0,1,0,0
201202,2012,2,107244409058,1,1,0,0,0
201203,2012,3,107232645992,1,0,1,0,0
201205,2012,5,107233074304,1,0,0,0,0
201205,2012,5,107233120518,1,0,3,0,0
201111,2011,11,107233120518,4,0,3,0,0
201203,2012,3,107233074304,1,0,0,0,0
201203,2012,3,107233163628,8,0,0,0,0
201205,2012,5,107233163628,1,0,1,0,0
201205,2012,5,107213591660,1,0,0,0,0
201206,2012,6,107244409058,1,0,0,0,0
201210,2012,10,107214763636,2,0,0,0,0
201210,2012,10,107216322770,6,0,3,0,0
201203,2012,3,107244409058,5,1,2,0,0
201112,2011,12,107244928077,1,0,1,0,0
201111,2011,11,107244928077,2,0,2,1,0
201205,2012,5,107214078308,1,0,1,0,0
201205,2012,5,107214099641,1,0,0,0,0
201204,2012,4,107244928077,5,0,5,0,0
201111,2011,11,107214078308,1,0,1,0,0
201202,2012,2,107214099641,16,0,3,0,0
201204,2012,4,107214099641,1,0,1,0,0
201206,2012,6,107214099641,1,0,1,0,0
201201,2012,1,107214099641,1,0,0,0,0
201208,2012,8,107182221138,2,0,0,0,0
201204,2012,4,107215849860,1,0,0,0,0
201210,2012,10,107215891046,1,0,1,0,0
201204,2012,4,107218824719,1,0,1,0,0
201208,2012,8,107209267520,1,0,0,0,0
201203,2012,3,107070950921,2,0,0,0,0
201208,2012,8,107076280166,2,0,2,0,0
201210,2012,10,107269117110,2,0,0,0,0
201210,2012,10,107076112345,1,1,0,0,0
201112,2011,12,107076112345,1,0,2,0,0
201201,2012,1,107076112345,1,0,0,0,0
201202,2012,2,107076112345,1,0,0,0,0
201204,2012,4,107076112345,2,0,1,0,0
201203,2012,3,107210421790,1,0,0,0,0
201205,2012,5,107241869730,2,0,2,0,0
201203,2012,3,107241879266,2,0,1,0,0
201203,2012,3,107166062818,1,0,2,0,0
201203,2012,3,107205052810,1,0,1,0,0
201204,2012,4,107212875383,6,0,0,0,0
201204,2012,4,107213471630,3,0,1,0,0
201205,2012,5,107214030974,4,1,1,0,0
201205,2012,5,107215283507,3,0,2,0,0
201202,2012,2,107232564532,1,0,1,0,0
201201,2012,1,107241869730,2,0,0,0,0
201206,2012,6,107213471630,1,0,0,0,0
201204,2012,4,107215283507,2,0,2,0,0
201208,2012,8,107244033305,1,0,0,0,0
201207,2012,7,107244033305,2,0,2,0,0
201209,2012,9,107213471630,1,0,1,0,0
201201,2012,1,107245877844,2,0,2,0,0
201202,2012,2,107245877844,2,0,2,0,0
201202,2012,2,107215915031,2,0,0,0,0
201204,2012,4,107245877844,2,0,0,0,0
201210,2012,10,107233238823,3,0,1,0,0
201207,2012,7,107214004379,2,0,0,0,0
201112,2011,12,107214806950,2,0,4,0,0
201112,2011,12,107215172570,1,0,0,0,0
201207,2012,7,107216566220,1,0,1,0,0
201204,2012,4,107214004379,1,0,0,0,0
201202,2012,2,107214077875,1,0,0,0,0
201207,2012,7,107217863367,2,0,12,0,0
201208,2012,8,107215874183,2,0,0,0,0
201208,2012,8,107217863367,3,0,3,0,0
201210,2012,10,107070546210,2,0,1,0,0
201207,2012,7,107192948186,2,0,2,0,0
201205,2012,5,107069280418,2,0,2,0,0
201203,2012,3,107252149734,3,1,0,0,0
201111,2011,11,107071539493,5,0,3,0,0
201208,2012,8,107075463019,1,0,1,0,0
201201,2012,1,107071539493,2,0,2,1,0
201208,2012,8,107168061987,2,0,5,1,2
201111,2011,11,107190105609,1,0,1,0,0
201205,2012,5,107228344510,1,0,1,0,0
201208,2012,8,107217977881,2,0,0,0,0
201111,2011,11,107215872178,2,0,2,0,0
201210,2012,10,107069288740,1,0,10,0,0
201203,2012,3,107069362240,4,0,0,0,0
201205,2012,5,107069362240,6,1,4,0,0
201203,2012,3,107234757703,1,0,3,1,1
201111,2011,11,107076319307,1,0,1,0,0
201204,2012,4,107073380341,1,0,0,0,0
201201,2012,1,107268815590,1,0,2,0,0
201202,2012,2,107268815590,3,0,2,0,0
201203,2012,3,107268815590,2,0,2,0,0
201204,2012,4,107268815590,1,0,0,0,0
201208,2012,8,107069288510,1,0,1,1,0
201205,2012,5,107268815590,1,0,0,0,0
201210,2012,10,107268815590,108,0,0,0,0
201204,2012,4,107071879600,1,0,2,0,0
201207,2012,7,107071963216,1,0,0,0,0
201112,2011,12,107209539800,1,0,1,0,0
201201,2012,1,107210922374,2,0,1,0,0
201201,2012,1,107211571497,1,0,3,0,0
201206,2012,6,107241819703,1,0,0,0,0
201205,2012,5,107245983003,1,0,1,0,0
201112,2011,12,107214772405,1,0,0,0,0
201209,2012,9,107231325156,3,0,1,0,0
201204,2012,4,107214778655,1,0,1,0,0
201203,2012,3,107234523550,1,0,1,0,0
201208,2012,8,107241819703,2,0,0,0,0
201207,2012,7,107217074080,1,0,0,0,0
201203,2012,3,107241819703,2,0,0,0,0
201201,2012,1,107241819703,1,0,0,0,0
201201,2012,1,107242520260,1,0,1,0,0
201209,2012,9,107242520260,1,0,0,0,0
201205,2012,5,107076247453,4,0,1,0,0
201210,2012,10,107076247453,2,0,1,0,0
201201,2012,1,107076247453,4,0,0,0,0
201210,2012,10,107242853100,5,0,2,0,0
201207,2012,7,107337688721,1,0,0,0,0
201203,2012,3,107075331559,1,0,0,0,0
201203,2012,3,107164138204,2,0,0,0,0
201207,2012,7,107215210000,14,3,0,0,0
201112,2011,12,107218359518,3,0,0,0,0
201204,2012,4,107183499775,4,0,0,0,0
201210,2012,10,107183499775,1,0,1,0,0
201204,2012,4,107226610165,1,0,1,0,0
201210,2012,10,107226610165,2,0,0,0,0
201210,2012,10,107228066441,2,0,2,0,0
201210,2012,10,107241682486,1,1,0,0,0
201206,2012,6,107190584662,1,1,2,0,0
201210,2012,10,107190639707,2,0,0,0,0
201210,2012,10,107192034316,2,0,2,0,0
201209,2012,9,107241928674,1,0,1,0,0
201210,2012,10,107193618002,1,0,1,0,0
201206,2012,6,107193800095,2,0,1,0,0
201206,2012,6,107071961140,2,0,0,0,0
201210,2012,10,107210422513,1,0,0,0,0
201204,2012,4,107211571267,1,0,0,0,0
201208,2012,8,107076227232,4,1,1,0,0
201206,2012,6,107165098790,1,0,0,0,0
201202,2012,2,107188996509,1,0,0,0,0
201204,2012,4,107188996509,4,0,0,0,0
201206,2012,6,107188996509,1,0,0,0,0
201205,2012,5,107244409058,2,0,2,0,0
201205,2012,5,107244460906,1,0,1,0,0
201208,2012,8,107232645992,2,0,1,0,1
201210,2012,10,107244409058,1,0,0,0,0
201203,2012,3,107217886256,2,0,1,0,0
201206,2012,6,107241964285,8,0,0,0,0
201210,2012,10,107241886600,1,0,1,0,0
201209,2012,9,106022656873,1,0,1,0,1
201206,2012,6,107061081257,1,0,0,0,0
201202,2012,2,107044610306,1,0,0,0,0
201111,2011,11,107061081257,1,0,0,0,0
201201,2012,1,103688766213,1,0,0,0,0
201207,2012,7,103690011499,1,0,0,0,0
201204,2012,4,103690474762,1,0,0,0,0
201205,2012,5,103690592326,1,0,1,0,0
201112,2011,12,103687307220,1,0,0,0,0
201201,2012,1,103688097025,1,0,1,0,0
201208,2012,8,103687307220,1,1,0,0,0
201208,2012,8,103973125318,2,0,0,0,0
201204,2012,4,103852304523,2,0,0,0,0
201206,2012,6,103973125318,1,0,0,0,0
201210,2012,10,103973125318,1,0,0,0,0
201204,2012,4,103957902036,1,0,0,0,0
201203,2012,3,103852304523,3,0,0,0,0
201205,2012,5,103960430750,1,0,1,0,0
201208,2012,8,103852304523,1,0,1,0,0
201209,2012,9,103852304523,2,0,0,0,0
201209,2012,9,104004293000,2,0,2,0,0
201209,2012,9,103974215911,1,0,0,0,0
201203,2012,3,107228354045,5,0,2,1,0
201201,2012,1,107228354045,2,0,1,0,0
201206,2012,6,107228354045,1,1,0,0,0
201210,2012,10,107228354045,24,0,3,0,1
201203,2012,3,107212879004,1,0,1,0,0
201111,2011,11,107230950567,2,0,2,0,0
201202,2012,2,107212879004,4,0,0,0,0
201207,2012,7,107212879004,1,0,1,0,0
201202,2012,2,107213772308,1,0,1,0,0
201209,2012,9,107213772308,1,0,0,0,0
201209,2012,9,107214118893,2,0,1,0,0
201204,2012,4,107214013361,1,0,0,0,0
201207,2012,7,107215872178,1,0,0,0,0
201205,2012,5,107214916413,1,0,0,0,0
201205,2012,5,107212879004,1,0,0,0,0
201206,2012,6,107217919004,1,0,0,0,0
201203,2012,3,107214013361,1,0,0,0,0
201208,2012,8,107183684082,1,1,0,0,0
201210,2012,10,107224118164,3,0,0,0,0
201207,2012,7,107234958809,1,1,0,0,0
201202,2012,2,107234523550,2,0,1,0,1
201210,2012,10,107236273174,1,0,0,0,0
201204,2012,4,107234523550,3,0,2,0,0
201206,2012,6,107242520260,1,0,0,0,0
201111,2011,11,107219372320,1,0,1,0,0
201205,2012,5,107216814131,1,0,1,0,0
201209,2012,9,107216814131,1,0,1,0,0
201112,2011,12,107234523550,1,0,2,0,0
201112,2011,12,107234864899,3,0,2,0,0
201205,2012,5,107234523550,2,0,2,0,0
201209,2012,9,106014678740,1,0,1,0,0
201210,2012,10,107305602377,2,0,2,0,0
201205,2012,5,107234218343,3,0,0,0,0
201206,2012,6,107233303851,2,0,1,0,0
201204,2012,4,107217608008,1,0,1,0,0
201202,2012,2,107234218343,1,0,1,0,0
201202,2012,2,107234542598,1,0,1,0,0
201208,2012,8,107217969901,1,0,2,0,0
201111,2011,11,107219366006,2,0,0,0,0
201208,2012,8,107233362291,1,0,0,0,0
201201,2012,1,107216509155,3,0,0,0,0
201204,2012,4,107234967665,1,0,0,0,0
201201,2012,1,107219366006,1,0,0,0,0
201204,2012,4,107219378067,2,0,1,0,0
201206,2012,6,107234187890,1,0,0,0,0
201206,2012,6,107235814142,4,0,1,0,0
201210,2012,10,107219595416,1,0,0,0,0
201202,2012,2,107234187890,1,0,1,0,0
201204,2012,4,107235814142,1,0,0,0,0
201207,2012,7,107235814142,7,0,0,0,0
201209,2012,9,107219322173,1,0,1,0,1
201203,2012,3,107219380130,1,0,1,0,0
201209,2012,9,107219595416,1,0,1,0,0
201111,2011,11,107236014828,1,0,1,0,0
201111,2011,11,107236160352,1,0,0,0,0
201203,2012,3,107195715838,1,0,0,0,0
201209,2012,9,107195889001,3,0,1,0,0
201209,2012,9,107196940678,2,0,3,0,0
201209,2012,9,107196949202,1,0,1,1,0
201205,2012,5,107236160352,1,0,0,0,0
201206,2012,6,107244967396,1,0,1,0,0
201206,2012,6,107245297696,1,1,0,0,0
201209,2012,9,107247874488,1,1,0,0,0
201208,2012,8,107247180745,6,0,0,0,0
201208,2012,8,107214781321,1,0,0,0,0
201202,2012,2,107212870530,1,0,1,0,0
201201,2012,1,107214772569,2,0,2,0,0
201202,2012,2,107214772569,1,0,1,0,0
201208,2012,8,107235971545,1,0,1,0,0
201205,2012,5,107265800139,2,0,1,0,0
201205,2012,5,107234904794,1,0,0,0,0
201203,2012,3,107234904794,1,0,0,0,0
201204,2012,4,107235923983,1,0,1,0,0
201112,2011,12,107234904794,7,0,0,0,0
201207,2012,7,107235923983,4,0,3,0,0
201203,2012,3,107254277525,1,0,1,0,0
201205,2012,5,107254515611,1,0,0,0,0
201206,2012,6,107253816888,1,0,1,0,0
201207,2012,7,107251156100,4,2,2,0,0
201210,2012,10,107076280166,1,0,0,0,0
201204,2012,4,107076427729,1,0,0,0,0
201203,2012,3,107210424699,4,0,1,0,0
201208,2012,8,107210788697,4,0,5,0,0
201204,2012,4,107242828957,1,0,1,0,0
201210,2012,10,107048293179,1,0,0,0,0
201205,2012,5,107201696999,2,0,3,0,0
201208,2012,8,107201696999,2,0,2,0,0
201208,2012,8,107234960746,3,0,2,0,0
201204,2012,4,107050135527,1,0,0,0,0
201210,2012,10,107251946150,1,0,1,0,0
201206,2012,6,107321198580,1,0,1,0,0
201111,2011,11,107231181361,1,0,1,0,0
201207,2012,7,107230900010,1,0,0,0,0
201112,2011,12,107230911248,1,0,0,0,0
201201,2012,1,107231181361,4,0,0,0,0
201209,2012,9,107230911248,1,0,0,0,0
201207,2012,7,107232393020,1,0,1,1,0
201205,2012,5,107230911248,1,0,2,0,0
201209,2012,9,107212881828,1,0,0,0,0
201209,2012,9,107214004379,1,0,1,0,0
201205,2012,5,107245877844,1,0,1,0,0
201203,2012,3,107231181361,11,0,0,0,0
201204,2012,4,103910293890,2,0,2,0,0
201209,2012,9,107215172570,1,0,0,0,0
201205,2012,5,107215172570,1,0,0,0,0
201206,2012,6,107212881828,1,1,0,0,0
201210,2012,10,107212881828,3,0,4,0,0
201111,2011,11,107245877844,5,0,1,0,0
201205,2012,5,107217863367,1,0,0,0,0
201205,2012,5,107217873012,7,0,4,0,1
201203,2012,3,107235116107,1,0,0,0,0
201210,2012,10,107235116107,4,0,1,0,0
201206,2012,6,107235766087,1,0,0,0,0
201203,2012,3,107251939523,1,0,0,0,0
201111,2011,11,107252147149,1,0,2,1,0
201205,2012,5,107252147149,1,0,0,0,0
201201,2012,1,107253116240,1,0,0,0,0
201207,2012,7,107255107370,1,0,1,1,0
201207,2012,7,107283480590,2,0,0,0,0
201209,2012,9,101719181606,1,0,1,0,0
201207,2012,7,107284489675,1,0,0,0,0
201210,2012,10,107188996509,1,0,1,0,0
201210,2012,10,107189392943,1,0,0,0,0
201206,2012,6,107206627158,1,0,1,0,0
201210,2012,10,107206627158,1,0,0,0,0
201112,2011,12,107230109829,1,1,0,0,0
201210,2012,10,107207707876,1,0,1,0,0
201206,2012,6,107159929970,1,0,1,0,0
201204,2012,4,107164135536,1,0,0,0,0
201210,2012,10,107164135536,1,0,1,0,0
201205,2012,5,107214778135,2,0,1,0,0
201112,2011,12,107244327225,1,0,0,0,0
201210,2012,10,107244327225,2,0,1,0,0
201201,2012,1,107213478490,1,0,0,0,0
201207,2012,7,107244327225,1,0,1,0,0
201207,2012,7,107245862765,1,0,0,0,0
201204,2012,4,107241928674,1,1,0,0,0
201204,2012,4,107310377910,1,0,0,0,0
201112,2011,12,107076240304,19,0,3,0,0
201205,2012,5,107243660508,1,0,0,0,0
201207,2012,7,107216932801,3,0,1,0,0
201205,2012,5,107254094581,2,0,1,0,0
201210,2012,10,107254094581,1,0,0,0,0
201202,2012,2,107235812947,1,0,1,0,0
201204,2012,4,107235812947,1,0,0,0,0
201201,2012,1,107234218633,1,0,1,0,0
201206,2012,6,107219378937,1,0,1,0,0
201210,2012,10,107219378937,16,0,0,0,0
201207,2012,7,107234757703,2,0,1,0,0
201210,2012,10,106013665066,2,1,0,2,0
201111,2011,11,107218623620,1,0,0,0,0
201209,2012,9,107234757703,1,0,1,0,0
201201,2012,1,107194610155,1,0,0,0,0
201112,2011,12,107196940158,1,0,1,0,0
201204,2012,4,107234757703,1,0,0,0,0
201209,2012,9,107251118364,1,0,0,0,1
201201,2012,1,107251118364,3,0,0,0,0
201208,2012,8,107252146776,2,0,0,0,0
201208,2012,8,107072644594,1,0,0,0,0
201111,2011,11,107210731007,1,0,0,0,0
201111,2011,11,107076314557,2,0,0,0,0
201208,2012,8,107243106114,1,0,1,0,0
201206,2012,6,107215320674,4,0,6,0,0
201206,2012,6,107217878736,1,0,0,0,0
201209,2012,9,107087451550,1,0,2,0,0
201207,2012,7,107203630421,3,0,2,0,0
201207,2012,7,107204598889,1,0,1,0,0
201207,2012,7,107205258693,1,0,0,0,0
201111,2011,11,107228328770,1,0,1,0,0
201209,2012,9,107230450586,1,0,0,0,0
201112,2011,12,107232581401,3,0,1,0,0
201210,2012,10,107244169186,1,0,1,0,0
201210,2012,10,107244327165,1,0,2,0,0
201204,2012,4,107231491541,1,0,1,0,0
201201,2012,1,107213836965,1,0,0,0,0
201208,2012,8,107229533169,1,0,1,0,0
201208,2012,8,107231491541,1,0,0,0,0
201202,2012,2,107231509502,1,0,0,0,0
201112,2011,12,107215914669,1,0,1,0,0
201112,2011,12,107244327165,1,0,0,0,0
201208,2012,8,107212888747,35,0,7,0,9
201204,2012,4,107242507259,3,0,0,0,0
201208,2012,8,107219386397,1,0,3,0,0
201202,2012,2,107218588638,14,0,2,0,0
201207,2012,7,107219386397,8,2,1,0,0
201204,2012,4,107219551063,13,0,3,0,0
201208,2012,8,107219551063,5,0,0,0,0
201207,2012,7,107233989280,2,0,1,0,0
201207,2012,7,107219551063,1,0,0,0,0
201111,2011,11,107233303621,1,0,0,0,0
201111,2011,11,107233989280,1,0,0,0,0
201210,2012,10,107219386397,1,0,0,0,0
201210,2012,10,107219551063,6,0,2,0,0
201201,2012,1,107235971545,1,0,1,0,0
201209,2012,9,107218588638,3,0,0,0,0
201209,2012,9,107219386397,6,0,4,0,0
201204,2012,4,107236196835,2,0,2,0,0
201201,2012,1,107253175260,1,1,0,0,0
201203,2012,3,107253175260,1,0,0,0,0
201203,2012,3,107251939693,1,0,1,0,0
201207,2012,7,107321198580,2,0,1,0,0
201208,2012,8,107321198580,1,0,0,0,0
201208,2012,8,107251946150,1,0,0,0,0
201205,2012,5,107321198580,1,0,1,0,0
201203,2012,3,107255639309,9,0,0,0,0
201207,2012,7,107254374085,1,0,1,0,1
201203,2012,3,107254407413,1,0,1,0,0
201206,2012,6,107312273853,2,0,0,0,0
201207,2012,7,107298674887,1,0,0,0,0
201206,2012,6,107189273397,1,0,0,0,0
201201,2012,1,107189748305,1,1,0,0,0
201202,2012,2,107189790307,1,0,1,0,0
201202,2012,2,107190300191,2,0,2,0,0
201206,2012,6,107190300191,1,0,0,0,0
201201,2012,1,107203909784,3,0,3,0,0
201201,2012,1,107203964843,1,0,1,0,0
201202,2012,2,107203964843,1,0,0,0,0
201206,2012,6,107204455440,1,0,0,0,0
201206,2012,6,107204805006,1,0,0,0,0
201202,2012,2,107207221330,1,0,0,0,0
201111,2011,11,107090553305,1,0,1,0,0
201209,2012,9,107202109308,1,0,1,0,0
201209,2012,9,106032164263,1,0,0,0,0
201206,2012,6,107090553305,9,0,0,0,0
201112,2011,12,107067428101,3,0,4,0,2
201201,2012,1,107090553305,2,0,1,1,0
201202,2012,2,107090553305,1,0,3,0,0
201201,2012,1,107214769952,4,0,0,0,0
201112,2011,12,107231330128,2,0,1,0,0
201207,2012,7,107234016421,1,0,0,0,0
201204,2012,4,107217873472,1,0,0,0,0
201206,2012,6,107215848228,1,0,1,0,0
201207,2012,7,107215917403,2,0,0,0,0
201201,2012,1,107242506596,1,0,0,0,0
201205,2012,5,107213920631,1,0,0,0,0
201203,2012,3,107217225721,1,0,0,0,0
201205,2012,5,107214787418,1,0,1,0,0
201205,2012,5,107217873182,1,0,0,0,0
201205,2012,5,107183811652,1,0,0,0,0
201111,2011,11,107227676255,3,1,0,0,0
201205,2012,5,107190393749,3,0,0,0,0
201205,2012,5,107192036108,3,0,2,0,0
201210,2012,10,107173049494,1,0,0,0,0
201210,2012,10,107119826540,1,0,0,0,0
201206,2012,6,107174730722,3,0,2,0,0
201203,2012,3,107174742100,2,0,1,0,0
201208,2012,8,107174742100,1,0,0,0,0
201202,2012,2,107173049494,3,0,2,0,0
201204,2012,4,107173049494,2,0,1,0,0
201207,2012,7,107173049494,1,0,1,0,0
201202,2012,2,107119826540,1,0,1,0,0
201202,2012,2,107096474200,1,0,1,0,0
201205,2012,5,107056545410,1,0,1,0,0
201201,2012,1,107219595646,4,3,2,1,0
201112,2011,12,107234221180,1,0,0,0,0
201202,2012,2,107219595646,1,0,0,0,0
201208,2012,8,107219595646,1,0,0,0,0
201210,2012,10,107234567902,1,0,0,0,0
201207,2012,7,107243106114,3,0,0,0,0
201112,2011,12,107234567902,1,0,1,0,0
201112,2011,12,107236217052,1,0,0,0,0
201112,2011,12,107236602436,1,0,0,0,0
201112,2011,12,107217913898,2,0,1,0,0
201210,2012,10,107219595646,1,0,1,0,0
201207,2012,7,107234567902,1,0,3,0,0
201208,2012,8,107234877732,6,0,1,0,1
201209,2012,9,107234567902,1,0,0,0,0
201209,2012,9,107234797855,1,0,1,0,0
201209,2012,9,107219595646,2,0,1,0,0
201201,2012,1,107049578197,2,0,1,0,0
201203,2012,3,107219595646,2,0,1,0,0
201208,2012,8,103975494110,2,0,0,0,0
201206,2012,6,103988727818,1,0,1,0,0
201210,2012,10,103988727818,2,0,2,0,0
201208,2012,8,104007369470,2,0,2,0,0
201209,2012,9,104004762801,1,0,0,0,0
201206,2012,6,103982739683,2,0,1,0,0
201112,2011,12,107159882576,2,0,2,0,0
201202,2012,2,107150864909,3,0,1,0,0
201203,2012,3,107150864909,1,0,0,0,0
201205,2012,5,107180728726,2,0,1,0,0
201203,2012,3,107151851406,1,0,0,0,0
201210,2012,10,107181471790,1,0,0,0,0
201202,2012,2,107199612495,1,0,1,0,0
201204,2012,4,107199612495,2,0,0,0,0
201201,2012,1,107200026110,1,0,0,0,0
201201,2012,1,107201556169,1,0,0,0,0
201205,2012,5,101720984282,2,0,2,0,0
201209,2012,9,107253768132,1,0,1,0,0
201205,2012,5,107188461211,1,0,0,0,0
201203,2012,3,107206791018,1,0,1,0,0
201203,2012,3,107207049686,3,0,2,0,0
201206,2012,6,107199862329,2,0,0,0,0
201202,2012,2,107199860313,1,0,1,0,0
201112,2011,12,107235116107,1,0,0,0,0
201201,2012,1,107235116107,5,0,0,0,0
201207,2012,7,107235766087,1,0,1,0,0
201112,2011,12,107236260220,1,0,1,0,0
201201,2012,1,107219301870,2,0,1,0,0
201204,2012,4,107235116107,3,0,3,0,0
201208,2012,8,103982739683,3,0,2,0,0
201208,2012,8,103982807440,1,0,1,0,0
201209,2012,9,104020829645,1,0,1,0,0
201112,2011,12,101716898545,1,1,0,0,0
201202,2012,2,101716898545,1,0,1,0,0
201203,2012,3,107217929400,1,0,1,0,0
201206,2012,6,107180945725,4,1,3,1,0
201208,2012,8,107180945725,1,0,1,0,0
201205,2012,5,107201256384,1,0,0,0,0
201111,2011,11,107298684302,2,0,0,0,0
201208,2012,8,101716736009,1,0,1,0,0
201111,2011,11,107206736769,1,0,0,0,0
201203,2012,3,107050135527,1,0,0,0,0
201206,2012,6,107050135527,7,0,4,0,0
201210,2012,10,107050135527,4,0,3,0,0
201111,2011,11,107199968000,4,0,0,0,0
201207,2012,7,107286102960,3,0,1,0,0
201203,2012,3,107168114436,1,0,0,0,0
201201,2012,1,107200034960,3,0,2,0,0
201208,2012,8,107200118705,8,0,0,0,0
201205,2012,5,107052420404,1,0,2,0,0
201201,2012,1,107199862329,1,0,1,0,0
201112,2011,12,107200118705,1,0,0,0,0
201203,2012,3,107052493030,2,0,1,0,0
201205,2012,5,107200824320,1,0,1,0,0
201111,2011,11,107052493030,3,0,0,0,0
201111,2011,11,107053740950,1,0,0,0,0
