renewal_date,Year,Month,status,SAID,Chan.Prof,calendar_yearmonth,Year_Name,Month_Name,number_of_Cases,number_of_escalation,number_of_parts_used,number_of_single_visit_missed,number_of_response_missed,t,Date
20130601,2013,6,0,1.02E+11,Direct,201301,2013,1,1,0,0,0,0,5,20130101
20130601,2013,6,0,1.02E+11,Direct,201301,2013,1,1,0,1,0,0,5,20130101
20130601,2013,6,1,1.02E+11,Indirect,201301,2013,1,1,0,0,0,0,5,20130101
20130601,2013,6,0,1.02E+11,Direct,201301,2013,1,1,0,0,0,0,5,20130101
20130515,2013,5,0,1.02E+11,Indirect,201301,2013,1,1,0,1,0,0,4,20130101
20130601,2013,6,0,1.02E+11,Indirect,201301,2013,1,2,0,0,0,0,5,20130101
20130701,2013,7,1,1.02E+11,Indirect,201301,2013,1,1,0,0,0,0,6,20130101
20130801,2013,8,0,1.02E+11,Indirect,201301,2013,1,1,0,1,0,0,7,20130101
20130601,2013,6,0,1.02E+11,Indirect,201301,2013,1,1,0,1,0,0,5,20130101
20130701,2013,7,0,1.02E+11,Indirect,201301,2013,1,1,0,0,0,0,6,20130101
20130701,2013,7,0,1.02E+11,Direct,201301,2013,1,2,0,1,0,1,6,20130101
20130601,2013,6,0,1.02E+11,Indirect,201301,2013,1,2,0,2,0,0,5,20130101
20130701,2013,7,0,1.02E+11,Direct,201301,2013,1,1,0,1,0,0,6,20130101
20130701,2013,7,1,1.02E+11,Indirect,201301,2013,1,1,0,0,0,0,6,20130101
20130801,2013,8,1,1.02E+11,Indirect,201301,2013,1,2,0,2,0,0,7,20130101
20130801,2013,8,0,1.02E+11,Indirect,201301,2013,1,1,0,0,0,0,7,20130101
20130418,2013,4,0,1.02E+11,Direct,201301,2013,1,1,0,1,0,0,3,20130101
20130801,2013,8,0,1.02E+11,Indirect,201301,2013,1,1,0,0,0,0,7,20130101
20130801,2013,8,1,1.02E+11,Indirect,201301,2013,1,2,0,1,0,0,7,20130101
20130501,2013,5,0,1.02E+11,Direct,201301,2013,1,3,0,1,0,0,4,20130101
20130501,2013,5,0,1.02E+11,Direct,201301,2013,1,2,0,1,0,0,4,20130101
20130418,2013,4,0,1.02E+11,Direct,201301,2013,1,1,0,1,0,0,3,20130101
20130701,2013,7,0,1.02E+11,Direct,201301,2013,1,1,0,1,0,0,6,20130101
20130401,2013,4,1,1.07E+11,Direct,201301,2013,1,4,0,5,0,0,3,20130101
20130401,2013,4,0,1.07E+11,Unknown,201301,2013,1,1,0,0,0,0,3,20130101
20130401,2013,4,0,1.07E+11,Direct,201301,2013,1,1,0,1,0,0,3,20130101
20130401,2013,4,0,1.07E+11,Direct,201301,2013,1,1,0,0,0,0,3,20130101
20130324,2013,3,0,1.07E+11,Indirect,201301,2013,1,2,0,0,0,0,2,20130101
20130501,2013,5,1,1.07E+11,Direct,201301,2013,1,2,0,1,0,0,4,20130101
20130601,2013,6,0,1.07E+11,Direct,201301,2013,1,2,0,0,0,0,5,20130101
20130601,2013,6,0,1.07E+11,Direct,201301,2013,1,3,0,0,0,0,5,20130101
20130501,2013,5,1,1.07E+11,Direct,201301,2013,1,1,0,1,0,0,4,20130101
20130601,2013,6,0,1.07E+11,Direct,201301,2013,1,1,0,1,0,1,5,20130101
20130401,2013,4,0,1.07E+11,Indirect,201301,2013,1,3,0,1,0,0,3,20130101
20130601,2013,6,0,1.07E+11,Direct,201301,2013,1,1,0,1,0,0,5,20130101
20130801,2013,8,0,1.07E+11,Direct,201301,2013,1,1,0,1,0,0,7,20130101
20130801,2013,8,0,1.07E+11,Direct,201301,2013,1,7,0,1,0,0,7,20130101
20130401,2013,4,0,1.07E+11,Direct,201301,2013,1,2,0,2,0,0,3,20130101
20131101,2013,1,0,1.07E+11,Direct,201301,2013,1,1,0,1,0,0,0,20130101
20130601,2013,6,0,1.07E+11,Direct,201301,2013,1,1,0,1,0,0,5,20130101
20130728,2013,7,1,1.07E+11,Direct,201301,2013,1,2,0,0,0,0,6,20130101
20130401,2013,4,0,1.07E+11,Direct,201301,2013,1,1,0,0,0,0,3,20130101
20130401,2013,4,0,1.07E+11,Direct,201301,2013,1,2,0,0,0,0,3,20130101
20130401,2013,4,0,1.07E+11,Direct,201301,2013,1,1,0,0,0,0,3,20130101
20130401,2013,4,1,1.07E+11,Direct,201301,2013,1,1,0,1,0,0,3,20130101
20130401,2013,4,1,1.07E+11,Direct,201301,2013,1,2,1,0,0,0,3,20130101
20130401,2013,4,0,1.07E+11,Indirect,201301,2013,1,3,0,1,0,1,3,20130101
20130401,2013,4,0,1.07E+11,Direct,201301,2013,1,16,0,0,0,0,3,20130101
20130401,2013,4,1,1.07E+11,Indirect,201301,2013,1,2,0,0,0,0,3,20130101
20130801,2013,8,1,1.07E+11,Direct,201301,2013,1,10,0,8,1,0,7,20130101
20130401,2013,4,0,1.07E+11,Indirect,201301,2013,1,2,1,1,0,0,3,20130101
20130401,2013,4,0,1.07E+11,Indirect,201301,2013,1,2,0,0,0,0,3,20130101
20130401,2013,4,0,1.07E+11,Indirect,201301,2013,1,4,0,0,0,0,3,20130101
20130401,2013,4,0,1.07E+11,Direct,201301,2013,1,3,0,0,0,0,3,20130101
20130401,2013,4,0,1.07E+11,Direct,201301,2013,1,1,0,0,0,0,3,20130101
20130401,2013,4,0,1.07E+11,Indirect,201301,2013,1,6,0,0,0,0,3,20130101
20130401,2013,4,1,1.07E+11,Indirect,201301,2013,1,1,1,1,1,0,3,20130101
20130401,2013,4,0,1.07E+11,Indirect,201301,2013,1,1,0,0,0,0,3,20130101
20130401,2013,4,0,1.07E+11,Indirect,201301,2013,1,1,0,2,0,0,3,20130101
20130401,2013,4,0,1.07E+11,Indirect,201301,2013,1,1,0,0,0,0,3,20130101
20130401,2013,4,0,1.07E+11,Indirect,201301,2013,1,1,0,1,0,0,3,20130101
20130701,2013,7,0,1.07E+11,Direct,201301,2013,1,1,0,0,0,0,6,20130101
20130401,2013,4,0,1.07E+11,Indirect,201301,2013,1,2,0,1,0,0,3,20130101
20130401,2013,4,0,1.07E+11,Indirect,201301,2013,1,1,0,1,0,0,3,20130101
20130401,2013,4,0,1.07E+11,Direct,201301,2013,1,1,0,0,0,0,3,20130101
20130324,2013,3,0,1.07E+11,Direct,201301,2013,1,1,0,0,0,0,2,20130101
20130303,2013,3,0,1.07E+11,Direct,201301,2013,1,1,0,0,0,0,2,20130101
20130401,2013,4,1,1.07E+11,Indirect,201301,2013,1,5,0,1,0,0,3,20130101
20130401,2013,4,1,1.07E+11,Direct,201301,2013,1,1,0,1,0,0,3,20130101
20130401,2013,4,0,1.07E+11,Indirect,201301,2013,1,28,0,0,0,0,3,20130101
20130323,2013,3,0,1.07E+11,Indirect,201301,2013,1,5,0,0,0,0,2,20130101
20130501,2013,5,0,1.07E+11,Direct,201301,2013,1,1,0,1,0,0,4,20130101
20130501,2013,5,0,1.07E+11,Indirect,201301,2013,1,1,0,0,0,0,4,20130101
20130501,2013,5,0,1.07E+11,Direct,201301,2013,1,1,0,0,0,0,4,20130101
20130327,2013,3,0,1.07E+11,Direct,201301,2013,1,1,0,0,0,0,2,20130101
20130501,2013,5,1,1.07E+11,Indirect,201301,2013,1,2,0,1,0,0,4,20130101
20130401,2013,4,1,1.07E+11,Direct,201301,2013,1,1,0,1,0,0,3,20130101
20130501,2013,5,0,1.07E+11,Indirect,201301,2013,1,1,0,1,0,0,4,20130101
20130501,2013,5,0,1.07E+11,Indirect,201301,2013,1,2,0,1,0,0,4,20130101
20130318,2013,3,0,1.07E+11,Indirect,201301,2013,1,1,0,0,0,0,2,20130101
20130401,2013,4,1,1.07E+11,Indirect,201301,2013,1,2,0,1,0,0,3,20130101
20130501,2013,5,1,1.07E+11,Direct,201301,2013,1,7,0,0,0,0,4,20130101
20130401,2013,4,0,1.07E+11,Indirect,201301,2013,1,1,0,1,0,0,3,20130101
20130322,2013,3,0,1.07E+11,Indirect,201301,2013,1,1,0,0,0,0,2,20130101
20130401,2013,4,0,1.07E+11,Indirect,201301,2013,1,1,0,1,0,0,3,20130101
20130401,2013,4,0,1.07E+11,Indirect,201301,2013,1,2,0,0,0,0,3,20130101
20130401,2013,4,0,1.07E+11,Indirect,201301,2013,1,1,0,0,0,0,3,20130101
20130501,2013,5,1,1.07E+11,Direct,201301,2013,1,1,0,1,0,0,4,20130101
20130501,2013,5,0,1.07E+11,Indirect,201301,2013,1,4,0,4,0,1,4,20130101
20130501,2013,5,0,1.07E+11,Indirect,201301,2013,1,1,0,0,0,0,4,20130101
20130601,2013,6,0,1.07E+11,Indirect,201301,2013,1,1,0,1,0,0,5,20130101
20130324,2013,3,0,1.07E+11,Indirect,201301,2013,1,1,0,0,0,0,2,20130101
20130501,2013,5,1,1.07E+11,Indirect,201301,2013,1,2,0,2,0,0,4,20130101
20130501,2013,5,0,1.07E+11,Direct,201301,2013,1,2,0,1,0,0,4,20130101
20130501,2013,5,0,1.07E+11,Indirect,201301,2013,1,1,0,1,0,0,4,20130101
20130501,2013,5,0,1.07E+11,Indirect,201301,2013,1,1,0,1,0,0,4,20130101
20130701,2013,7,0,1.07E+11,Direct,201301,2013,1,1,0,2,0,0,6,20130101
20130401,2013,4,0,1.07E+11,Indirect,201301,2013,1,1,0,1,0,0,3,20130101
20130601,2013,6,0,1.07E+11,Direct,201301,2013,1,1,0,0,0,0,5,20130101
20130501,2013,5,0,1.07E+11,Direct,201301,2013,1,1,0,0,0,0,4,20130101
20130501,2013,5,0,1.07E+11,Indirect,201301,2013,1,7,0,0,0,0,4,20130101
20130501,2013,5,0,1.07E+11,Indirect,201301,2013,1,3,0,2,0,0,4,20130101
20130501,2013,5,0,1.07E+11,Direct,201301,2013,1,2,0,3,1,0,4,20130101
20130501,2013,5,1,1.07E+11,Indirect,201301,2013,1,1,0,0,0,0,4,20130101
20130501,2013,5,1,1.07E+11,Indirect,201301,2013,1,2,0,2,0,1,4,20130101
20130701,2013,7,0,1.07E+11,Direct,201301,2013,1,1,0,1,0,0,6,20130101
20130501,2013,5,0,1.07E+11,Direct,201301,2013,1,1,0,1,0,0,4,20130101
20130401,2013,4,0,1.07E+11,Indirect,201301,2013,1,1,0,1,0,0,3,20130101
20130601,2013,6,1,1.07E+11,Direct,201301,2013,1,1,0,1,0,0,5,20130101
20130501,2013,5,0,1.07E+11,Direct,201301,2013,1,1,1,0,0,0,4,20130101
20130501,2013,5,0,1.07E+11,Indirect,201301,2013,1,1,0,1,0,0,4,20130101
20130501,2013,5,0,1.07E+11,Direct,201301,2013,1,1,0,2,0,0,4,20130101
20130501,2013,5,0,1.07E+11,Indirect,201301,2013,1,2,0,1,0,0,4,20130101
20130601,2013,6,0,1.07E+11,Direct,201301,2013,1,1,0,0,0,0,5,20130101
20130601,2013,6,0,1.07E+11,Direct,201301,2013,1,2,0,1,0,0,5,20130101
20130501,2013,5,0,1.07E+11,Indirect,201301,2013,1,45,0,0,0,0,4,20130101
20130601,2013,6,0,1.07E+11,Direct,201301,2013,1,2,1,0,0,0,5,20130101
20130401,2013,4,0,1.07E+11,Direct,201301,2013,1,4,0,0,0,0,3,20130101
20130501,2013,5,0,1.07E+11,Indirect,201301,2013,1,2,0,0,0,0,4,20130101
20130501,2013,5,0,1.07E+11,Direct,201301,2013,1,1,0,0,0,0,4,20130101
20130501,2013,5,0,1.07E+11,Indirect,201301,2013,1,3,0,2,0,0,4,20130101
20130601,2013,6,0,1.07E+11,Indirect,201301,2013,1,2,0,2,1,0,5,20130101
20130501,2013,5,0,1.07E+11,Indirect,201301,2013,1,1,0,0,0,0,4,20130101
20130501,2013,5,0,1.07E+11,Indirect,201301,2013,1,3,0,3,0,0,4,20130101
20130601,2013,6,0,1.07E+11,Indirect,201301,2013,1,1,0,1,0,0,5,20130101
20130601,2013,6,0,1.07E+11,Direct,201301,2013,1,1,0,0,0,1,5,20130101
20130601,2013,6,1,1.07E+11,Indirect,201301,2013,1,1,0,0,0,0,5,20130101
20130501,2013,5,0,1.07E+11,Direct,201301,2013,1,1,0,0,0,0,4,20130101
20130428,2013,4,0,1.07E+11,Indirect,201301,2013,1,2,0,6,0,0,3,20130101
20130331,2013,3,1,1.07E+11,Indirect,201301,2013,1,3,0,1,0,0,2,20130101
20130407,2013,4,0,1.07E+11,Indirect,201301,2013,1,1,0,0,0,0,3,20130101
20130601,2013,6,0,1.07E+11,Indirect,201301,2013,1,2,1,1,0,0,5,20130101
20130701,2013,7,1,1.07E+11,Direct,201301,2013,1,1,0,1,0,0,6,20130101
20130601,2013,6,0,1.07E+11,Direct,201301,2013,1,1,0,1,0,0,5,20130101
20130801,2013,8,0,1.07E+11,Direct,201301,2013,1,6,0,3,0,0,7,20130101
20130601,2013,6,0,1.07E+11,Indirect,201301,2013,1,1,0,0,0,0,5,20130101
20130601,2013,6,0,1.07E+11,Direct,201301,2013,1,2,0,4,0,1,5,20130101
20130801,2013,8,0,1.07E+11,Direct,201301,2013,1,1,0,0,0,0,7,20130101
20130701,2013,7,0,1.07E+11,Direct,201301,2013,1,1,0,1,0,0,6,20130101
20130501,2013,5,0,1.07E+11,Indirect,201301,2013,1,2,0,0,0,0,4,20130101
20130801,2013,8,0,1.07E+11,Direct,201301,2013,1,2,0,1,0,0,7,20130101
20130601,2013,6,0,1.07E+11,Indirect,201301,2013,1,1,0,1,0,0,5,20130101
20130501,2013,5,0,1.07E+11,Direct,201301,2013,1,5,1,4,0,0,4,20130101
20130701,2013,7,0,1.07E+11,Direct,201301,2013,1,1,0,0,0,0,6,20130101
20130401,2013,4,0,1.07E+11,Direct,201301,2013,1,1,1,4,1,0,3,20130101
20130701,2013,7,0,1.07E+11,Direct,201301,2013,1,2,0,0,0,0,6,20130101
20130601,2013,6,0,1.07E+11,Indirect,201301,2013,1,1,0,1,0,0,5,20130101
20130701,2013,7,0,1.07E+11,Direct,201301,2013,1,1,0,0,0,0,6,20130101
20130601,2013,6,1,1.07E+11,Indirect,201301,2013,1,10,0,5,0,0,5,20130101
20130501,2013,5,1,1.07E+11,Direct,201301,2013,1,2,0,2,0,0,4,20130101
20130801,2013,8,0,1.07E+11,Direct,201301,2013,1,1,0,0,0,0,7,20130101
20130701,2013,7,1,1.07E+11,Indirect,201301,2013,1,1,0,1,0,0,6,20130101
20130601,2013,6,0,1.07E+11,Direct,201301,2013,1,7,0,0,0,0,5,20130101
20130701,2013,7,0,1.07E+11,Direct,201301,2013,1,2,0,0,0,0,6,20130101
20130701,2013,7,0,1.07E+11,Direct,201301,2013,1,1,0,0,0,0,6,20130101
20130801,2013,8,0,1.07E+11,Direct,201301,2013,1,1,0,1,0,0,7,20130101
20130701,2013,7,0,1.07E+11,Direct,201301,2013,1,23,0,0,0,0,6,20130101
20130408,2013,4,1,1.07E+11,Indirect,201301,2013,1,1,0,1,0,0,3,20130101
20130701,2013,7,1,1.07E+11,Direct,201301,2013,1,1,0,1,0,0,6,20130101
20130701,2013,7,0,1.07E+11,Indirect,201301,2013,1,1,0,0,0,0,6,20130101
20130617,2013,6,0,1.07E+11,Indirect,201301,2013,1,2,0,1,0,0,5,20130101
20130701,2013,7,0,1.07E+11,Indirect,201301,2013,1,2,0,2,0,0,6,20130101
20130801,2013,8,0,1.07E+11,Direct,201301,2013,1,1,0,1,0,0,7,20130101
20130701,2013,7,0,1.07E+11,Indirect,201301,2013,1,2,0,0,0,0,6,20130101
20130701,2013,7,0,1.07E+11,Indirect,201301,2013,1,1,0,1,0,0,6,20130101
20130801,2013,8,0,1.07E+11,Direct,201301,2013,1,4,0,1,0,0,7,20130101
20130701,2013,7,0,1.07E+11,Direct,201301,2013,1,2,0,0,0,0,6,20130101
20130801,2013,8,0,1.07E+11,Direct,201301,2013,1,1,0,0,0,0,7,20130101
20130601,2013,6,0,1.07E+11,Indirect,201301,2013,1,1,0,0,0,0,5,20130101
20130801,2013,8,0,1.07E+11,Indirect,201301,2013,1,1,0,0,0,0,7,20130101
20130801,2013,8,0,1.07E+11,Indirect,201301,2013,1,3,0,2,0,0,7,20130101
20130701,2013,7,0,1.07E+11,Direct,201301,2013,1,1,0,0,0,0,6,20130101
20130801,2013,8,0,1.07E+11,Direct,201301,2013,1,1,0,1,0,0,7,20130101
20130801,2013,8,0,1.07E+11,Direct,201301,2013,1,4,0,0,0,0,7,20130101
20130629,2013,6,0,1.08E+11,Indirect,201301,2013,1,1,0,1,0,0,5,20130101
20130801,2013,8,0,1.07E+11,Indirect,201301,2013,1,1,0,1,0,0,7,20130101
20130705,2013,7,0,1.07E+11,Indirect,201301,2013,1,1,0,1,0,0,6,20130101
20130801,2013,8,0,1.07E+11,Direct,201301,2013,1,1,0,1,0,0,7,20130101
20130801,2013,8,0,1.07E+11,Direct,201301,2013,1,1,0,1,0,0,7,20130101
20130701,2013,7,0,1.07E+11,Unknown,201301,2013,1,1,0,0,0,0,6,20130101
20130701,2013,7,0,1.07E+11,Direct,201301,2013,1,1,0,1,0,0,6,20130101
20130701,2013,7,0,1.07E+11,Direct,201301,2013,1,1,0,0,0,0,6,20130101
20130501,2013,5,0,1.07E+11,Direct,201301,2013,1,2,0,2,0,0,4,20130101
20130801,2013,8,1,1.07E+11,Direct,201301,2013,1,2,1,1,0,0,7,20130101
20130801,2013,8,0,1.07E+11,Direct,201301,2013,1,1,0,0,0,0,7,20130101
20130701,2013,7,0,1.07E+11,Direct,201301,2013,1,1,0,0,0,0,6,20130101
20130801,2013,8,0,1.07E+11,Direct,201301,2013,1,1,0,1,0,0,7,20130101
20130801,2013,8,0,1.07E+11,Indirect,201301,2013,1,1,0,1,0,0,7,20130101
20130801,2013,8,0,1.07E+11,Direct,201301,2013,1,2,0,3,0,0,7,20130101
20130601,2013,6,0,1.07E+11,Indirect,201301,2013,1,1,0,1,0,0,5,20130101
20130801,2013,8,0,1.07E+11,Indirect,201301,2013,1,3,0,0,0,0,7,20130101
20130801,2013,8,0,1.07E+11,Direct,201301,2013,1,2,0,0,0,0,7,20130101
20130801,2013,8,0,1.07E+11,Indirect,201301,2013,1,2,0,0,0,0,7,20130101
20130801,2013,8,0,1.07E+11,Indirect,201301,2013,1,1,0,0,0,0,7,20130101
20130801,2013,8,0,1.07E+11,Indirect,201301,2013,1,2,0,2,0,0,7,20130101
20130601,2013,6,1,1.07E+11,Direct,201301,2013,1,1,0,1,0,0,5,20130101
20130801,2013,8,0,1.07E+11,Direct,201301,2013,1,1,0,1,0,0,7,20130101
20130801,2013,8,0,1.07E+11,Indirect,201301,2013,1,7,0,0,0,0,7,20130101
20130701,2013,7,0,1.07E+11,Direct,201301,2013,1,1,0,0,0,0,6,20130101
20130801,2013,8,0,1.07E+11,Direct,201301,2013,1,1,0,1,0,0,7,20130101
20130501,2013,5,0,1.07E+11,Indirect,201301,2013,1,3,0,3,0,0,4,20130101
20130701,2013,7,0,1.07E+11,Indirect,201301,2013,1,1,0,1,0,0,6,20130101
20130601,2013,6,0,1.07E+11,Direct,201301,2013,1,2,0,2,1,0,5,20130101
20130801,2013,8,0,1.07E+11,Direct,201301,2013,1,1,0,0,0,0,7,20130101
20130323,2013,3,0,1.07E+11,Direct,201301,2013,1,1,0,0,0,0,2,20130101
20131101,2013,1,0,1.07E+11,Direct,201301,2013,1,3,0,0,0,0,0,20130101
20130715,2013,7,0,1.07E+11,Direct,201301,2013,1,1,0,2,0,0,6,20130101
20130601,2013,6,0,1.07E+11,Direct,201301,2013,1,1,0,1,0,0,5,20130101
20130601,2013,6,0,1.07E+11,Indirect,201301,2013,1,1,0,2,0,0,5,20130101
20130801,2013,8,0,1.07E+11,Indirect,201301,2013,1,12,0,6,0,0,7,20130101
20130501,2013,5,0,1.07E+11,Direct,201301,2013,1,1,0,1,0,0,4,20130101
20130801,2013,8,0,1.07E+11,Direct,201301,2013,1,3,0,2,0,0,7,20130101
20130401,2013,4,0,1.07E+11,Direct,201301,2013,1,1,0,1,0,0,3,20130101
20130601,2013,6,0,1.07E+11,Direct,201301,2013,1,1,0,1,0,0,5,20130101
20130401,2013,4,0,1.07E+11,Direct,201301,2013,1,1,0,0,0,0,3,20130101
20130401,2013,4,1,1.07E+11,Direct,201301,2013,1,1,0,0,0,0,3,20130101
20141101,2014,1,1,1.07E+11,Indirect,201301,2013,1,1,0,0,0,0,12,20130101
20130401,2013,4,0,1.07E+11,Direct,201301,2013,1,3,0,2,0,0,3,20130101
20130501,2013,5,0,1.07E+11,Direct,201301,2013,1,1,0,1,0,0,4,20130101
20130701,2013,7,0,1.08E+11,Direct,201301,2013,1,1,0,0,0,0,6,20130101
20130801,2013,8,0,1.08E+11,Direct,201301,2013,1,1,1,0,1,0,7,20130101
20130501,2013,5,1,1.08E+11,Unknown,201301,2013,1,1,0,0,0,0,4,20130101
20130401,2013,4,0,1.08E+11,Direct,201301,2013,1,1,0,1,0,0,3,20130101
20130401,2013,4,0,1.08E+11,Direct,201301,2013,1,1,0,1,0,0,3,20130101
20130601,2013,6,0,1.08E+11,Direct,201301,2013,1,7,0,1,0,0,5,20130101
20130701,2013,7,0,1.08E+11,Direct,201301,2013,1,3,0,2,0,0,6,20130101
20130501,2013,5,0,1.08E+11,Direct,201301,2013,1,1,0,1,0,0,4,20130101
20130401,2013,4,0,1.08E+11,Direct,201301,2013,1,10,0,0,0,0,3,20130101
20130401,2013,4,0,1.08E+11,Indirect,201301,2013,1,3,0,4,0,0,3,20130101
20130401,2013,4,0,1.08E+11,Unknown,201301,2013,1,1,0,1,0,0,3,20130101
20130613,2013,6,1,1.08E+11,Direct,201301,2013,1,1,1,0,0,0,5,20130101
20130501,2013,5,0,1.08E+11,Direct,201301,2013,1,1,0,0,0,0,4,20130101
20130501,2013,5,0,1.08E+11,Direct,201301,2013,1,2,1,0,0,0,4,20130101
20130601,2013,6,0,1.08E+11,Indirect,201301,2013,1,2,0,1,0,0,5,20130101
20130501,2013,5,1,1.08E+11,Direct,201301,2013,1,3,0,2,0,0,4,20130101
20130501,2013,5,0,1.08E+11,Direct,201301,2013,1,1,0,1,0,0,4,20130101
20130601,2013,6,0,1.08E+11,Direct,201301,2013,1,1,0,1,0,0,5,20130101
20130601,2013,6,1,1.08E+11,Indirect,201301,2013,1,1,0,1,0,0,5,20130101
20130401,2013,4,0,1.08E+11,Direct,201301,2013,1,8,0,3,1,0,3,20130101
20130601,2013,6,0,1.08E+11,Indirect,201301,2013,1,1,0,0,0,0,5,20130101
20130701,2013,7,1,1.08E+11,Direct,201301,2013,1,1,0,0,0,0,6,20130101
20130801,2013,8,0,1.08E+11,Indirect,201301,2013,1,4,0,3,0,0,7,20130101
20130801,2013,8,0,1.08E+11,Direct,201301,2013,1,1,0,0,0,0,7,20130101
20130607,2013,6,0,1.08E+11,Indirect,201301,2013,1,1,0,1,0,0,5,20130101
20130601,2013,6,0,1.08E+11,Indirect,201301,2013,1,1,0,1,0,0,5,20130101
20130501,2013,5,0,1.08E+11,Direct,201301,2013,1,1,0,1,0,0,4,20130101
20130401,2013,4,0,1.08E+11,Direct,201301,2013,1,1,0,1,0,0,3,20130101
20130501,2013,5,0,1.08E+11,Direct,201301,2013,1,1,0,1,0,0,4,20130101
20130411,2013,4,0,1.08E+11,Direct,201301,2013,1,1,0,1,0,0,3,20130101
20130401,2013,4,1,1.08E+11,Indirect,201301,2013,1,1,0,0,0,0,3,20130101
20130701,2013,7,0,1.08E+11,Indirect,201301,2013,1,1,0,0,0,0,6,20130101
20130701,2013,7,0,1.08E+11,Direct,201301,2013,1,4,0,0,0,0,6,20130101
20130601,2013,6,0,1.08E+11,Direct,201301,2013,1,1,0,0,0,0,5,20130101
20130701,2013,7,0,1.08E+11,Direct,201301,2013,1,1,0,1,0,0,6,20130101
20130701,2013,7,0,1.08E+11,Indirect,201301,2013,1,1,0,2,0,0,6,20130101
20130801,2013,8,0,1.08E+11,Indirect,201301,2013,1,2,0,0,0,0,7,20130101
20130801,2013,8,0,1.08E+11,Indirect,201301,2013,1,1,0,0,0,0,7,20130101
20130801,2013,8,0,1.08E+11,Indirect,201301,2013,1,1,0,0,0,0,7,20130101
20131201,2013,2,0,1.08E+11,Indirect,201301,2013,1,2,0,0,0,0,1,20130101
20130801,2013,8,0,1.08E+11,Direct,201301,2013,1,1,0,0,0,0,7,20130101
20130710,2013,7,0,1.08E+11,Indirect,201301,2013,1,1,0,0,0,0,6,20130101
20130419,2013,4,1,1.08E+11,Direct,201301,2013,1,17,4,0,0,0,3,20130101
20130701,2013,7,0,1.08E+11,Direct,201301,2013,1,2,0,1,0,0,6,20130101
20130801,2013,8,0,1.08E+11,Indirect,201301,2013,1,2,0,1,0,0,7,20130101
20130801,2013,8,0,1.08E+11,Direct,201301,2013,1,1,0,0,0,0,7,20130101
20130601,2013,6,0,1.08E+11,Indirect,201301,2013,1,1,0,1,0,0,5,20130101
20130601,2013,6,0,1.08E+11,Direct,201301,2013,1,1,1,0,0,0,5,20130101
20130801,2013,8,0,1.08E+11,Indirect,201301,2013,1,3,0,2,0,0,7,20130101
20130801,2013,8,0,1.08E+11,Indirect,201301,2013,1,15,0,0,0,0,7,20130101
20130801,2013,8,0,1.08E+11,Direct,201301,2013,1,1,0,1,0,0,7,20130101
20130423,2013,4,0,1.08E+11,Direct,201301,2013,1,5,0,4,0,0,3,20130101
20130401,2013,4,1,1.02E+11,Indirect,201301,2013,1,1,0,1,0,0,3,20130101
20130401,2013,4,0,1.02E+11,Indirect,201301,2013,1,1,0,1,0,0,3,20130101
20130401,2013,4,1,1.02E+11,Indirect,201301,2013,1,1,0,0,0,0,3,20130101
20130401,2013,4,0,1.02E+11,Indirect,201301,2013,1,2,0,0,0,0,3,20130101
20130401,2013,4,0,1.02E+11,Indirect,201301,2013,1,1,0,0,0,0,3,20130101
20130401,2013,4,1,1.02E+11,Indirect,201301,2013,1,1,0,1,0,0,3,20130101
20130401,2013,4,0,1.02E+11,Indirect,201301,2013,1,2,0,3,1,0,3,20130101
20130501,2013,5,0,1.02E+11,Direct,201301,2013,1,1,0,1,0,0,4,20130101
20130401,2013,4,1,1.02E+11,Indirect,201301,2013,1,1,0,0,0,0,3,20130101
20130501,2013,5,0,1.02E+11,Indirect,201301,2013,1,1,0,0,0,0,4,20130101
20130401,2013,4,0,1.02E+11,Direct,201301,2013,1,1,0,0,0,0,3,20130101
20130501,2013,5,1,1.02E+11,Direct,201301,2013,1,1,0,0,0,0,4,20130101
20130401,2013,4,0,1.02E+11,Direct,201301,2013,1,1,0,1,0,0,3,20130101
20130401,2013,4,0,1.02E+11,Direct,201301,2013,1,1,0,1,0,0,3,20130101
20130401,2013,4,0,1.02E+11,Indirect,201301,2013,1,1,0,1,0,0,3,20130101
20130419,2013,4,1,1.02E+11,Direct,201301,2013,1,2,0,1,0,0,3,20130101
20130501,2013,5,1,1.02E+11,Direct,201301,2013,1,2,0,0,0,0,4,20130101
20130501,2013,5,0,1.02E+11,Direct,201301,2013,1,1,1,0,0,0,4,20130101
20130421,2013,4,0,1.02E+11,Indirect,201301,2013,1,13,0,0,0,0,3,20130101
20130418,2013,4,1,1.02E+11,Direct,201301,2013,1,1,0,0,0,0,3,20130101
20130320,2013,3,0,1.02E+11,Direct,201301,2013,1,1,0,1,0,0,2,20130101
20130524,2013,5,0,1.02E+11,Direct,201301,2013,1,1,0,0,0,0,4,20130101
20130701,2013,7,0,1.02E+11,Indirect,201301,2013,1,1,0,0,0,0,6,20130101
20130701,2013,7,0,1.02E+11,Indirect,201301,2013,1,1,0,0,0,0,6,20130101
20130527,2013,5,1,1.02E+11,Direct,201301,2013,1,2,1,0,0,0,4,20130101
20130701,2013,7,0,1.02E+11,Direct,201301,2013,1,1,0,0,0,0,6,20130101
20130701,2013,7,0,1.02E+11,Indirect,201301,2013,1,9,0,0,0,0,6,20130101
20130611,2013,6,1,1.02E+11,Direct,201301,2013,1,2,0,0,0,0,5,20130101
