renewal_date,status,SAID,Chan.Prof
20130601,Converted,107048126530,Direct
20130601,Loss,107048276726,Direct
20130601,Loss,107048293179,Indirect
20130601,Loss,107048357086,Direct
20130501,Loss,107048398300,Direct
20130501,Loss,107048414134,Direct
20130401,Loss,107030090036,Direct
20130501,Converted,107049061301,Direct
20130601,Loss,107049103442,Direct
20130501,Loss,107049503785,Direct
20130501,Converted,107049593564,Direct
20130601,Loss,107049578197,Direct
20130601,Loss,107050135527,Direct
20130601,Converted,107050121850,Direct
20130601,Converted,107050558009,Indirect
20130601,Loss,107050839895,Indirect
20130601,Loss,107051021493,Direct
20130601,Loss,107051857961,Direct
20130401,Loss,107052412534,Indirect
20130601,Converted,107052420404,Indirect
20130601,Loss,107052493030,Direct
20130518,Loss,107053252860,Indirect
20130601,Loss,107053387005,Indirect
20130601,Converted,107053740950,Direct
20130501,Loss,107053764732,Direct
20130601,Loss,107053727369,Direct
20130601,Loss,107053728021,Indirect
20130601,Converted,107053729500,Direct
20130601,Loss,107054246927,Indirect
20130601,Loss,107054254097,Direct
20130601,Loss,107054257635,Direct
20130501,Loss,107054565970,Direct
20130601,Converted,107054647572,Direct
20130601,Loss,107054644800,Direct
20130501,Loss,107055113625,Direct
20130601,Loss,107055124273,Direct
20130601,Loss,107055189500,Indirect
20130601,Loss,107055447007,Direct
20130601,Loss,107055495199,Direct
20130324,Loss,107055736823,Direct
20130601,Loss,107055761086,Direct
20130601,Loss,107055923206,Direct
20130601,Loss,107055923896,Direct
20130601,Loss,107056032366,Direct
20130601,Loss,107056032716,Direct
20130414,Loss,107056111930,Direct
20130701,Loss,107056154520,Direct
20130701,Loss,107056156186,Direct
20130701,Loss,107056187815,Indirect
20130701,Loss,107056509800,Direct
20130601,Loss,107056545410,Direct
20130601,Loss,107056636756,Direct
20130601,Loss,107057056819,Direct
20130601,Loss,107057150530,Direct
20130701,Loss,107058052019,Indirect
20130601,Loss,107058360873,Indirect
20130701,Loss,107058441063,Direct
20130501,Loss,107058588352,Direct
20130701,Loss,107058675737,Direct
20130701,Loss,107059330118,Direct
20130701,Loss,107059834400,Direct
20130701,Converted,107059841267,Indirect
20130701,Converted,107060189656,Direct
20130701,Loss,107060218100,Direct
20130701,Loss,107060248880,Indirect
20130701,Converted,107060576985,Direct
20130601,Loss,107060627659,Indirect
20130601,Loss,107060629954,Direct
20130701,Converted,107060784608,Direct
20130701,Loss,107060800425,Direct
20130701,Loss,107061081257,Direct
20130701,Loss,107061231426,Direct
20130601,Loss,107061728670,Indirect
20130401,Loss,107061689378,Indirect
20130701,Loss,107061705491,Direct
20130701,Loss,107061705781,Direct
20130701,Loss,107061715727,Direct
20130324,Loss,107061776309,Indirect
20130401,Loss,107062112907,Direct
20130701,Loss,107062191611,Direct
20130701,Converted,107062205951,Direct
20130701,Converted,107062527962,Direct
20130701,Loss,107062544535,Direct
20130701,Converted,107062537104,Direct
20130701,Loss,107062594409,Indirect
20130601,Loss,107062924137,Direct
20130601,Converted,107062924203,Direct
20130601,Loss,107062924367,Direct
20130701,Loss,107063721933,Indirect
20130701,Loss,107063731469,Indirect
20130801,Loss,107063732581,Direct
20130501,Loss,107064594974,Indirect
20130701,Converted,107064700270,Direct
20130701,Loss,107064718904,Direct
20130501,Loss,107065575217,Direct
20130701,Loss,107065865116,Direct
20130701,Loss,107066231000,Direct
20130701,Loss,107133070462,Indirect
20130701,Loss,107066284806,Indirect
20130801,Loss,107067393348,Direct
20130706,Loss,107067516839,Indirect
20130801,Converted,107067422825,Direct
20130501,Loss,107067426786,Direct
20130701,Loss,107067428101,Indirect
20130801,Loss,107067430701,Direct
20130801,Loss,107133070692,Indirect
20130701,Loss,107067484803,Indirect
20130501,Converted,107067636638,Direct
20130501,Loss,107067635805,Direct
20130629,Converted,107067636058,Direct
20130801,Loss,107068382507,Direct
20130801,Loss,107068374040,Indirect
20130801,Loss,107068401742,Indirect
20130701,Loss,107068615905,Indirect
20130801,Converted,107068637321,Direct
20130701,Converted,107069026795,Direct
20130801,Converted,107069288510,Direct
20130701,Loss,107069288740,Direct
20130501,Loss,107069293711,Indirect
20130801,Loss,107069263495,Direct
20130701,Loss,107069280418,Indirect
20130801,Loss,107068438538,Direct
20130401,Loss,107069362240,Indirect
20130401,Loss,107069362300,Indirect
20130801,Loss,107133062712,Indirect
20130801,Converted,107069716057,Direct
20130601,Loss,107069824315,Indirect
20130801,Loss,107070546210,Direct
20130701,Loss,107070950921,Indirect
20130801,Converted,107070959916,Indirect
20130801,Loss,107071353251,Direct
20130801,Converted,107071355267,Direct
20130801,Loss,107071352079,Direct
20130701,Loss,107071532700,Indirect
20130801,Loss,107071539493,Direct
20130801,Loss,107071879600,Indirect
20130801,Loss,107071961140,Direct
20130801,Loss,107133070522,Indirect
20130801,Loss,107071963216,Direct
20130801,Loss,107072315086,Indirect
20130701,Loss,107072486505,Direct
20130601,Loss,107073371419,Direct
20130801,Loss,107133062942,Indirect
20130601,Loss,107073380111,Direct
20130601,Loss,107073380341,Direct
20130601,Loss,107073380571,Direct
20130601,Converted,107073380861,Direct
20130601,Loss,107073380921,Direct
20130601,Loss,107073381004,Direct
20130601,Loss,107073397146,Direct
20130701,Loss,107075339710,Direct
20130601,Loss,107075463019,Direct
20130701,Loss,107133070232,Indirect
20130601,Converted,107075331559,Direct
20130801,Converted,107076112345,Direct
20130801,Loss,107076247453,Indirect
20130801,Loss,107076227232,Indirect
20130801,Loss,107076240304,Indirect
20130801,Loss,107076280166,Indirect
20130401,Loss,107076314557,Indirect
20130801,Loss,107076319307,Direct
20130801,Converted,107076406035,Direct
20130801,Loss,107076427729,Unknown
20130801,Loss,107076445644,Direct
20130801,Loss,107076673641,Direct
20130701,Loss,107076799603,Direct
20130801,Converted,107076790772,Indirect
20130801,Loss,107077123894,Direct
20130801,Loss,107077589256,Indirect
20130801,Loss,107077640968,Direct
20130701,Loss,107078391094,Direct
20130801,Loss,107078488296,Direct
20130801,Loss,107078509963,Direct
20130801,Loss,107078552031,Direct
20130801,Loss,107078548762,Unknown
20130801,Loss,107078559607,Direct
20130801,Loss,107078990110,Direct
20130801,Loss,107079294625,Indirect
20130501,Converted,107079727596,Direct
20130801,Loss,101780062104,Direct
20140801,Loss,107080348560,Direct
20130529,Loss,107080425259,Direct
20130801,Converted,107080650068,Direct
20130801,Converted,107080884731,Indirect
20130501,Loss,107081982855,Direct
20130801,Loss,107081233823,Indirect
20130801,Loss,107081373783,Indirect
20130801,Loss,107081411503,Direct
20130801,Converted,107081548627,Indirect
20130801,Loss,107081916338,Indirect
20130801,Loss,107081935206,Direct
20130801,Loss,107082016401,Direct
20130801,Loss,107082935987,Indirect
20130801,Loss,107083128935,Direct
20130701,Converted,107083300529,Indirect
20130626,Converted,107085398308,Direct
20130801,Loss,107085654993,Direct
20130801,Loss,107086371122,Direct
20130731,Loss,107087430387,Direct
20130618,Converted,107087463441,Direct
20130618,Converted,107087454809,Direct
20130618,Loss,107087451550,Direct
20130618,Loss,107087471021,Direct
20130501,Converted,107087812574,Direct
20130501,Loss,107088710261,Direct
20130401,Loss,107090553305,Direct
20130801,Loss,107091303786,Direct
20130801,Loss,107091438664,Indirect
20130801,Loss,107091763571,Indirect
20130701,Loss,107092880103,Direct
20130701,Loss,107092882289,Direct
20130701,Loss,107092882409,Direct
20130801,Loss,107094185241,Direct
20130601,Loss,101754748508,Indirect
20130601,Loss,107094223071,Indirect
20130601,Converted,107094239273,Indirect
20130601,Loss,107094239333,Indirect
20130801,Loss,107095165111,Direct
20130801,Loss,107095165281,Direct
20130801,Loss,107095165341,Direct
20130801,Loss,107095165401,Direct
20130701,Loss,107096474200,Indirect
20130501,Loss,107096735415,Direct
20130601,Loss,107099242400,Indirect
20130706,Loss,107100180280,Indirect
20130601,Loss,107102983936,Direct
20130601,Loss,107102984019,Direct
20130601,Loss,107102992289,Direct
20130601,Loss,107102992409,Direct
20130401,Loss,107104816310,Direct
20130701,Converted,107109027203,Direct
20130707,Loss,107109092471,Direct
20130501,Loss,107111005594,Direct
20130601,Loss,107111719098,Indirect
20130701,Loss,107114117626,Indirect
20130401,Loss,107114405510,Direct
20130501,Loss,107114424618,Direct
20130401,Loss,107114745096,Indirect
20130801,Loss,107116773889,Direct
20130601,Loss,107117733604,Unknown
20130601,Converted,107119803131,Direct
20130601,Loss,107119826540,Direct
20130601,Loss,107120242864,Direct
20130501,Loss,107120721671,Direct
20130726,Converted,107123951503,Direct
20130401,Loss,107124194062,Direct
20130401,Loss,107124199102,Direct
20130401,Loss,107128372106,Direct
20130401,Loss,107128372276,Direct
20130701,Loss,107129125491,Indirect
20131101,Loss,107128890812,Direct
20130701,Loss,107129169264,Direct
20130701,Loss,107130975197,Direct
20130401,Loss,107132245505,Direct
20130401,Loss,107132927587,Direct
20130401,Converted,107132965263,Direct
20130801,Loss,107134829446,Indirect
20130801,Loss,107134836133,Direct
20130429,Loss,107136156069,Indirect
20130601,Loss,107136503246,Direct
20130401,Loss,107137534846,Direct
20130501,Converted,107137737360,Direct
20130801,Loss,107139414879,Direct
20130801,Converted,107140355268,Direct
20130801,Loss,107140359119,Direct
20130401,Loss,107140792684,Direct
20130801,Converted,107140792804,Direct
20130315,Loss,107141195424,Direct
20130401,Loss,107141196027,Direct
20130501,Loss,107141379207,Direct
20130601,Loss,107141380311,Direct
20130501,Loss,107141792775,Direct
20130401,Loss,107141835409,Direct
20130501,Loss,107142559437,Indirect
20130401,Loss,107142562333,Direct
20130401,Loss,107143072849,Indirect
20130323,Loss,107145066416,Direct
20130501,Loss,107145088932,Direct
20130701,Converted,107145108907,Direct
20130501,Loss,107145155746,Indirect
20130801,Loss,107145174554,Indirect
20130401,Loss,107145342709,Direct
20130323,Loss,107145663537,Direct
20130728,Converted,107145733479,Direct
20130728,Loss,107145733769,Direct
20130501,Loss,107145750408,Direct
20130501,Converted,107146415110,Direct
20130401,Loss,107146416002,Indirect
20130401,Loss,107146394482,Unknown
20130728,Loss,107146426928,Direct
20130701,Loss,107146867845,Direct
20130401,Loss,107147061854,Direct
20130323,Loss,107147039790,Direct
20130401,Loss,107147030865,Indirect
20130401,Loss,107147093966,Direct
20130501,Loss,107147121220,Direct
20130401,Loss,107147132519,Direct
20130501,Converted,107147927532,Direct
20130601,Loss,107148133432,Indirect
20130601,Loss,107148146506,Direct
20130601,Loss,107148694219,Indirect
20130401,Converted,107148716889,Direct
20130401,Loss,107148863366,Direct
20130401,Loss,107148871986,Indirect
20130401,Loss,107150025818,Indirect
20130401,Loss,107150028426,Indirect
20130401,Loss,107150028596,Indirect
20130401,Loss,107150142205,Indirect
20130401,Loss,107150864909,Direct
20130401,Loss,107151329584,Indirect
20130401,Loss,107151520856,Direct
20130315,Converted,107151649580,Direct
20130401,Converted,107151851406,Direct
20130401,Loss,107152212192,Indirect
20130401,Loss,107152237447,Direct
20130401,Loss,107152411796,Indirect
20130401,Loss,107152411856,Indirect
20130401,Loss,107152452890,Direct
20130501,Loss,107153176305,Indirect
20130401,Loss,107153180608,Direct
20130401,Loss,107153255803,Indirect
20130501,Loss,107153713967,Indirect
20130401,Loss,107153709718,Indirect
20130401,Loss,107153711371,Direct
20130501,Loss,107153768098,Direct
20130501,Loss,107153775945,Indirect
20130401,Loss,107153973786,Direct
20130401,Loss,107154065223,Direct
20130501,Converted,107154177809,Direct
20130501,Loss,107155099141,Direct
20130401,Loss,107155246872,Direct
20130401,Converted,107155237360,Direct
20130401,Loss,107155730208,Direct
20130401,Converted,107156407550,Indirect
20130401,Loss,107156408093,Indirect
20130401,Loss,107155948605,Indirect
20130401,Converted,107156346541,Indirect
20130401,Loss,107156342230,Direct
20130401,Loss,107156329749,Direct
20130401,Loss,107156354641,Direct
20130401,Converted,107156365120,Direct
20130401,Loss,107156825299,Direct
20130401,Converted,107156825359,Direct
20130401,Loss,107156424063,Indirect
20130401,Loss,107156875966,Indirect
20130401,Converted,107157034387,Direct
20130701,Loss,107157496538,Direct
20130501,Loss,107157496604,Indirect
20130501,Loss,107158756131,Direct
20130401,Loss,107158755249,Indirect
20130401,Loss,107158755539,Indirect
20130501,Loss,107158755605,Indirect
20130401,Loss,107159239159,Indirect
20130601,Loss,107159930401,Direct
20130501,Loss,107159879960,Indirect
20130501,Loss,107159882576,Direct
20130501,Loss,107159881000,Direct
20130601,Loss,107159943125,Indirect
20130501,Loss,107159929740,Direct
20130501,Converted,107159929970,Direct
20130501,Loss,107161282550,Direct
20130401,Loss,107161386440,Indirect
20130401,Converted,107161523025,Indirect
20130401,Loss,107161528519,Direct
20130401,Loss,107161932700,Indirect
20130701,Loss,107161943069,Direct
20130501,Loss,107161956422,Direct
20130501,Loss,107162550194,Direct
20130601,Loss,107162617060,Indirect
20130501,Loss,107163101558,Direct
20130401,Loss,107163162123,Direct
20130501,Loss,107163162643,Direct
20130601,Loss,107163147046,Direct
20130501,Loss,107163147336,Indirect
20130501,Loss,107163151125,Direct
20130501,Loss,107163658901,Indirect
20130501,Loss,107164135536,Direct
20130401,Converted,107164339523,Indirect
20130501,Loss,107164138144,Direct
20130501,Loss,107164138204,Direct
20130401,Loss,107164810179,Indirect
20130401,Loss,107165007958,Indirect
20130501,Converted,107165080412,Direct
20130501,Converted,107165085786,Direct
20130401,Loss,107165098790,Direct
20130401,Loss,107165115286,Direct
20130501,Loss,107165122493,Direct
20130321,Loss,107165125511,Indirect
20130501,Loss,107165134800,Direct
20130401,Loss,107165166102,Indirect
20130401,Loss,107165362961,Indirect
20130601,Converted,107166072283,Indirect
20130801,Converted,107166062818,Direct
20130401,Loss,107167239638,Direct
20130401,Loss,107168048165,Indirect
20130501,Loss,107168089840,Indirect
20130401,Converted,107168061987,Direct
20130401,Loss,107168059513,Indirect
20130401,Loss,107168064715,Indirect
20130401,Loss,107168064885,Indirect
20130401,Loss,107168116381,Indirect
20130401,Loss,107168114436,Indirect
20130401,Loss,107168238486,Indirect
20130501,Loss,107168089900,Indirect
20130401,Loss,107168443424,Indirect
20130303,Loss,107168593490,Direct
20130401,Loss,107168610402,Direct
20130401,Loss,107168665797,Indirect
20130401,Loss,107168674106,Indirect
20130401,Loss,107168684435,Direct
20130401,Loss,107168674610,Indirect
20130401,Loss,107168674780,Direct
20130401,Loss,107168674840,Indirect
20130401,Loss,107168677808,Indirect
20130401,Loss,107168679753,Direct
20130401,Loss,107168679813,Direct
20130401,Converted,107168682650,Direct
20130401,Loss,107168689349,Indirect
20130601,Loss,107168690230,Direct
20130409,Loss,107168728581,Direct
20130401,Loss,107168728701,Direct
20130401,Loss,107168757625,Direct
20130401,Converted,107168994101,Indirect
20130315,Converted,107169101453,Direct
20130401,Loss,107169218126,Indirect
20130401,Converted,107169218586,Direct
20130401,Loss,107169218646,Indirect
20130401,Loss,107169218706,Direct
20130501,Converted,107169214401,Direct
20130401,Loss,107169217173,Indirect
20130401,Loss,107169217523,Indirect
20130401,Converted,107169985363,Indirect
20130401,Loss,107169600831,Direct
20130401,Loss,107169605395,Direct
20130401,Converted,107169656375,Indirect
